Date,Open,High,Low,Close,Adj Close,Volume
2023-07-12,119.30,120.96,119.00,119.62,119.06,22059600
2023-07-11,116.76,118.22,115.83,117.71,117.16,18286600
2023-07-10,119.07,119.07,116.64,116.87,116.32,32960100
2023-07-07,120.89,121.75,120.09,120.14,119.57,20982400
2023-07-06,120.64,121.15,119.25,120.93,120.36,17732500
2023-07-05,120.06,123.37,120.06,122.63,122.05,17830300
2023-07-03,120.32,121.02,119.71,120.56,119.99,13888300
2023-06-30,121.10,122.03,120.88,120.97,120.40,23865800
2023-06-29,120.09,120.91,119.21,120.01,119.44,18517500
2023-06-28,117.96,121.27,117.60,121.08,120.51,19753100
2023-06-27,117.84,119.89,116.91,119.01,118.45,27221700
2023-06-26,121.47,122.72,118.99,119.09,118.53,23185000
2023-06-23,122.04,123.44,121.86,123.02,122.44,29542900
2023-06-22,120.66,123.93,119.60,123.87,123.29,20781900
2023-06-21,123.24,123.41,120.86,121.26,120.69,22612000
2023-06-20,123.54,125.18,122.83,123.85,123.27,22698000
2023-06-16,126.70,126.70,123.79,124.06,123.48,56686800
2023-06-15,123.88,126.16,123.14,125.79,125.20,24517100
2023-06-14,123.80,124.79,122.16,124.38,123.79,24659600
2023-06-13,125.65,125.86,123.85,124.43,123.84,19287700
2023-06-12,123.39,124.75,122.35,124.35,123.76,22255700
2023-06-09,122.56,124.29,122.42,122.87,122.29,20304500
2023-06-08,122.58,123.73,122.01,122.67,122.09,24815000
2023-06-07,127.57,129.55,122.63,122.94,122.36,34179300
2023-06-06,126.60,128.88,125.97,127.91,127.31,19450100
2023-06-05,124.61,127.99,124.38,126.63,126.03,22672500
2023-06-02,124.49,126.75,124.35,125.23,124.64,19362400
2023-06-01,123.50,125.04,123.30,124.37,123.78,25017700
2023-05-31,123.70,124.90,123.10,123.37,122.79,41548800
2023-05-30,126.29,126.38,122.89,124.64,124.05,27230700
2023-05-26,124.07,126.00,123.29,125.43,124.84,25154700
2023-05-25,125.21,125.98,122.90,124.35,123.76,33812700
2023-05-24,121.88,122.75,120.75,121.64,121.07,23087900
2023-05-23,124.93,125.42,123.05,123.29,122.71,24477900
2023-05-22,123.51,127.05,123.45,125.87,125.28,29760200
2023-05-19,124.20,126.48,122.72,123.25,122.67,30251300
2023-05-18,121.56,123.90,121.49,123.52,122.94,27014500
2023-05-17,120.18,122.28,119.46,121.48,120.91,26659600
2023-05-16,116.83,121.20,116.83,120.09,119.52,32370100
2023-05-15,116.49,118.79,116.48,116.96,116.41,22107900
2023-05-12,117.00,118.26,116.55,117.92,117.36,31272500
2023-05-11,115.86,118.44,114.93,116.90,116.35,57115100
2023-05-10,108.55,113.51,108.48,112.28,111.75,47533500
2023-05-09,108.78,110.60,107.72,107.94,107.43,24782400
2023-05-08,105.79,108.42,105.79,108.24,107.73,17266000
2023-05-05,105.32,106.44,104.74,106.21,105.71,20705300
2023-05-04,106.16,106.30,104.70,105.21,104.71,19780600
2023-05-03,106.22,108.13,105.62,106.12,105.62,17116300
2023-05-02,107.66,107.73,104.50,105.98,105.48,20343100
2023-05-01,107.72,108.68,107.50,107.71,107.20,20926300
2023-04-28,107.80,108.29,106.04,108.22,107.71,23957900
2023-04-27,105.23,109.15,104.42,108.37,107.86,38235200
2023-04-26,105.56,107.02,103.27,104.45,103.96,37068200
2023-04-25,106.61,107.44,104.56,104.61,104.12,31408100
2023-04-24,106.05,107.32,105.36,106.78,106.28,21410900
2023-04-21,106.09,106.64,105.49,105.91,105.41,22379000
2023-04-20,104.65,106.89,104.64,105.90,105.40,22515300
2023-04-19,104.21,105.72,103.80,105.02,104.52,16732000
2023-04-18,107.00,107.05,104.78,105.12,104.62,17641400
2023-04-17,105.43,106.71,105.32,106.42,105.92,29043400
2023-04-14,107.69,109.58,107.59,109.46,108.94,20758700
2023-04-13,106.47,108.26,106.44,108.19,107.68,21650700
2023-04-12,107.39,107.59,104.97,105.22,104.72,22761600
2023-04-11,106.92,107.22,105.28,106.12,105.62,18721300
2023-04-10,107.39,107.97,105.60,106.95,106.45,19741500
2023-04-06,105.77,109.63,104.82,108.90,108.39,34684200
2023-04-05,106.12,106.54,104.10,104.95,104.46,21864200
2023-04-04,104.84,106.10,104.60,105.12,104.62,20377200
2023-04-03,102.67,104.95,102.38,104.91,104.42,20719900
2023-03-31,101.71,104.19,101.44,104.00,103.51,28108000
2023-03-30,101.44,101.61,100.29,101.32,100.84,25009800
2023-03-29,102.72,102.82,101.03,101.90,101.42,26148300
2023-03-28,103.00,103.00,100.28,101.36,100.88,24913500
2023-03-27,105.32,105.40,102.63,103.06,102.57,25393400
2023-03-24,105.74,106.16,104.74,106.06,105.56,25236200
2023-03-23,105.89,107.10,105.41,106.26,105.76,31385800
2023-03-22,105.14,107.51,104.21,104.22,103.73,32336900
2023-03-21,101.98,105.96,101.86,105.84,105.34,33122800
2023-03-20,101.06,102.58,100.79,101.93,101.45,26033900
2023-03-17,100.84,103.49,100.75,102.46,101.98,76140300
2023-03-16,96.57,101.97,95.87,101.07,100.59,54499500
2023-03-15,93.54,97.25,93.04,96.55,96.09,38367300
2023-03-14,93.07,94.83,92.78,94.25,93.81,32303900
2023-03-13,90.57,93.08,89.94,91.66,91.23,31508600
2023-03-10,92.50,93.18,90.80,91.01,90.58,32850100
2023-03-09,94.49,95.92,92.36,92.66,92.22,24438900
2023-03-08,94.40,96.24,94.40,94.65,94.20,25395200
2023-03-07,95.42,96.09,93.84,94.17,93.73,24101500
2023-03-06,94.36,96.30,94.30,95.58,95.13,28288200
2023-03-03,92.74,94.11,92.66,94.02,93.58,30242500
2023-03-02,89.86,92.48,89.77,92.31,91.87,23328600
2023-03-01,90.16,91.20,89.85,90.51,90.08,26323900
2023-02-28,89.54,91.45,89.52,90.30,89.87,30546900
2023-02-27,90.09,90.45,89.61,90.10,89.68,22724300
2023-02-24,89.63,90.13,88.86,89.35,88.93,31295600
2023-02-23,92.13,92.13,90.01,91.07,90.64,32423700
2023-02-22,91.93,92.36,90.87,91.80,91.37,29891100
2023-02-21,93.24,93.42,92.00,92.05,91.62,28367200
2023-02-17,95.07,95.75,93.45,94.59,94.14,31095100
2023-02-16,95.54,97.88,94.97,95.78,95.33,35642100
2023-02-15,94.74,97.34,94.36,97.10,96.64,36964500
2023-02-14,94.66,95.18,92.65,94.95,94.50,42513100
2023-02-13,95.01,95.35,94.05,95.00,94.55,43116600
2023-02-10,95.74,97.02,94.53,94.86,94.41,49325300
2023-02-09,100.54,100.61,93.86,95.46,95.01,97798600
2023-02-08,102.69,103.58,98.46,100.00,99.53,73546000
2023-02-07,103.63,108.67,103.55,108.04,107.53,33738800
2023-02-06,102.68,104.70,102.21,103.47,102.98,25573000
2023-02-03,103.51,108.02,103.30,105.22,104.72,36823400
2023-02-02,106.79,108.82,106.54,108.80,108.29,46622600
2023-02-01,99.74,102.19,98.42,101.43,100.95,26392600
2023-01-31,97.86,99.91,97.79,99.87,99.40,22306800
2023-01-30,98.75,99.41,97.52,97.95,97.49,24365100
2023-01-27,99.05,101.58,98.97,100.71,100.24,29020400
2023-01-26,98.28,99.21,96.82,99.16,98.69,24542100
2023-01-25,97.20,97.72,95.26,96.73,96.27,31000900
2023-01-24,99.55,101.09,98.70,99.21,98.74,27391400
2023-01-23,99.13,101.40,98.75,101.21,100.73,31791800
2023-01-20,95.95,99.42,95.91,99.28,98.81,53704800
2023-01-19,91.39,94.40,91.38,93.91,93.47,28707700
2023-01-18,92.94,93.59,91.40,91.78,91.35,19641600
2023-01-17,92.78,92.97,90.84,92.16,91.73,22935800
2023-01-13,91.53,92.98,90.93,92.80,92.36,18630700
2023-01-12,92.40,92.62,90.57,91.91,91.48,22754200
2023-01-11,90.06,92.45,89.74,92.26,91.83,25998800
2023-01-10,86.72,89.47,86.70,89.24,88.82,22855600
2023-01-09,89.19,90.83,88.58,88.80,88.38,22996700
2023-01-06,87.36,88.47,85.57,88.16,87.74,26612600
2023-01-05,88.07,88.21,86.56,86.77,86.36,23136100
2023-01-04,91.01,91.24,87.80,88.71,88.29,27046500
2023-01-03,89.83,91.55,89.02,89.70,89.28,20738500
2022-12-30,87.36,88.83,87.03,88.73,88.31,19190300
2022-12-29,87.03,89.36,86.99,88.95,88.53,18280700
2022-12-28,87.50,88.52,86.37,86.46,86.05,17879600
2022-12-27,89.31,89.50,87.54,87.93,87.52,15470900
2022-12-23,87.62,90.10,87.62,89.81,89.39,17815000
2022-12-22,88.93,89.18,86.94,88.26,87.84,23656100
2022-12-21,89.73,90.92,88.91,90.25,89.82,20336400
2022-12-20,88.73,89.78,88.04,89.63,89.21,21976800
2022-12-19,90.88,91.20,88.93,89.15,88.73,23020500
2022-12-16,91.20,91.75,90.01,90.86,90.43,48485500
2022-12-15,93.54,94.03,90.43,91.20,90.77,28298800
2022-12-14,95.54,97.22,93.94,95.31,94.86,26452900
2022-12-13,98.07,99.80,95.38,95.85,95.40,34788500
2022-12-12,93.09,93.88,91.90,93.56,93.12,27380900
2022-12-09,93.90,94.49,93.02,93.07,92.63,21885300
2022-12-08,95.69,95.87,93.80,93.95,93.51,25593200
2022-12-07,96.77,97.31,95.03,95.15,94.70,26647900
2022-12-06,99.67,100.21,96.76,97.31,96.85,20877600
2022-12-05,99.82,101.75,99.36,99.87,99.40,19955500
2022-12-02,99.37,101.15,99.17,100.83,100.35,18821500
2022-12-01,101.40,102.59,100.67,101.28,100.80,21771500
2022-11-30,95.12,101.45,94.67,101.45,100.97,39888100
2022-11-29,96.00,96.39,94.39,95.44,94.99,20220000
2022-11-28,97.20,97.83,95.89,96.25,95.80,19974500
2022-11-25,98.46,98.94,97.53,97.60,97.14,8567800
2022-11-23,97.34,99.07,97.34,98.82,98.35,17568900
2022-11-22,96.16,97.55,94.41,97.33,96.87,18868900
2022-11-21,97.56,98.72,95.67,95.83,95.38,18696900
2022-11-18,99.01,99.16,96.74,97.80,97.34,24969900
2022-11-17,97.18,99.48,97.10,98.50,98.04,21818700
2022-11-16,98.02,99.85,97.90,98.99,98.52,24660200
2022-11-15,98.67,100.42,97.02,98.72,98.25,31831000
2022-11-14,95.50,97.18,95.11,96.03,95.58,24170100
2022-11-11,94.71,97.36,94.16,96.73,96.27,30569100
2022-11-10,92.34,94.55,91.65,94.17,93.73,42371200
2022-11-09,88.54,89.49,87.36,87.40,86.99,26743900
2022-11-08,89.16,90.40,87.65,88.91,88.49,30172000
2022-11-07,87.34,88.94,86.96,88.65,88.23,26899900
2022-11-04,85.51,86.73,83.88,86.70,86.29,40173300
2022-11-03,86.35,86.55,83.45,83.49,83.10,48510400
2022-11-02,90.91,91.30,87.01,87.07,86.66,43553600
2022-11-01,95.59,96.17,90.43,90.50,90.07,43220600
2022-10-31,95.78,96.35,94.38,94.66,94.21,29868700
2022-10-28,92.53,96.86,92.32,96.58,96.12,35696900
2022-10-27,94.31,95.17,91.90,92.60,92.16,54036500
2022-10-26,96.76,98.54,94.57,94.82,94.37,71504300
2022-10-25,103.30,105.10,103.02,104.93,104.44,29910200
2022-10-24,102.09,103.10,100.30,102.97,102.48,24680800
2022-10-21,98.46,101.62,98.23,101.48,101.00,28988700
2022-10-20,100.82,103.00,99.97,100.53,100.06,25125100
2022-10-19,100.70,101.66,99.64,100.29,99.82,21573700
2022-10-18,103.94,104.22,100.65,101.39,100.91,21610500
2022-10-17,99.52,101.77,99.51,100.78,100.30,23311600
2022-10-14,100.63,101.29,97.03,97.18,96.72,22624800
2022-10-13,95.93,100.53,95.27,99.71,99.24,32812200
2022-10-12,98.27,99.65,97.67,98.30,97.84,17343400
2022-10-11,98.25,100.12,97.25,98.05,97.59,21617700
2022-10-10,99.85,99.99,97.87,98.71,98.24,16529900
2022-10-07,100.65,101.42,99.21,99.57,99.10,24249900
2022-10-06,101.50,103.73,101.50,102.24,101.76,17156200
2022-10-05,100.69,102.74,99.74,102.22,101.74,18475500
2022-10-04,101.04,102.72,101.04,102.41,101.93,22580900
2022-10-03,97.22,99.97,97.02,99.30,98.83,24840000
2022-09-30,97.73,99.49,96.03,96.15,95.70,26277800
2022-09-29,99.30,99.30,96.52,98.09,97.63,21921500
2022-09-28,98.02,101.40,97.80,100.74,100.27,24617000
2022-09-27,99.91,100.46,97.34,98.09,97.63,24225000
2022-09-26,98.61,100.44,98.38,98.81,98.34,22437900
2022-09-23,100.06,100.11,98.01,99.17,98.70,25657000
2022-09-22,99.45,101.68,99.41,100.57,100.10,21272700
2022-09-21,102.24,103.49,99.99,100.01,99.54,26596800
2022-09-20,102.88,103.17,101.12,101.83,101.35,24001700
2022-09-19,102.54,104.02,102.37,103.85,103.36,19738600
2022-09-16,102.97,104.03,101.86,103.63,103.14,64540100
2022-09-15,105.01,106.21,103.31,103.90,103.41,26494900
2022-09-14,105.44,106.10,104.50,105.87,105.37,22115800
2022-09-13,108.89,109.37,105.00,105.31,104.81,33015000
2022-09-12,111.99,112.64,110.93,111.87,111.34,19732900
2022-09-09,110.05,112.00,110.00,111.78,111.25,21732900
2022-09-08,109.18,110.58,108.06,109.42,108.90,21660700
2022-09-07,107.76,110.99,107.61,110.48,109.96,22987200
2022-09-06,108.14,108.88,106.51,107.48,106.97,20565100
2022-09-02,111.34,111.68,108.13,108.68,108.17,20618100
2022-09-01,109.20,111.22,108.19,110.55,110.03,22784400
2022-08-31,111.63,111.77,109.05,109.15,108.64,25898000
2022-08-30,111.03,111.37,108.80,109.91,109.39,20548200
2022-08-29,110.78,111.96,109.81,110.34,109.82,20386100
2022-08-26,115.81,116.60,111.22,111.30,110.78,31698700
2022-08-25,115.15,117.78,115.05,117.70,117.15,14874700
2022-08-24,114.45,115.72,113.78,114.70,114.16,16051200
2022-08-23,114.32,115.93,114.30,114.77,114.23,14390700
2022-08-22,116.10,116.50,114.67,115.07,114.53,19316000
2022-08-19,119.87,120.00,117.67,118.12,117.56,20187000
2022-08-18,120.23,121.69,119.55,120.86,120.29,15652000
2022-08-17,120.93,122.15,120.20,120.32,119.75,17589200
2022-08-16,122.32,123.23,121.54,122.51,121.93,15626200
2022-08-15,122.21,123.26,121.57,122.88,122.30,15525000
2022-08-12,121.16,122.65,120.40,122.65,122.07,16121100
2022-08-11,122.08,122.34,119.55,119.82,119.26,16671600
2022-08-10,119.59,121.78,119.36,120.65,120.08,20497000
2022-08-09,117.99,118.20,116.56,117.50,116.95,15424300
2022-08-08,119.12,120.86,117.83,118.14,117.58,17061100
2022-08-05,116.93,118.86,116.71,118.22,117.66,15615700
2022-08-04,118.30,119.50,117.71,118.87,118.31,15757700
2022-08-03,116.34,119.42,116.15,118.78,118.22,25302800
2022-08-02,114.43,117.08,114.26,115.90,115.35,17911000
2022-08-01,115.53,117.12,114.69,115.48,114.94,22856200
2022-07-29,113.40,116.90,113.23,116.64,116.09,31336200
2022-07-28,112.80,114.70,111.85,114.59,114.05,23303800
2022-07-27,109.60,114.40,108.42,113.60,113.06,41474600
2022-07-26,107.43,107.74,104.76,105.44,104.94,36626600
2022-07-25,108.88,110.58,107.01,108.21,107.70,28289900
2022-07-22,111.81,113.18,107.60,108.36,107.85,44455300
2022-07-21,115.09,115.21,111.91,115.04,114.50,27267800
2022-07-20,114.06,116.33,113.26,114.70,114.16,26780100
2022-07-19,111.73,114.81,110.50,114.62,114.08,30992300
2022-07-18,113.44,114.80,109.30,109.91,109.39,33354000
2022-07-15,112.96,114.00,111.82,112.77,112.24,34330000
2022-07-14,110.83,111.99,109.33,111.44,110.91,32366000
2022-07-13,112.64,115.16,111.82,112.19,111.66,38958000
2022-07-12,116.84,117.85,114.61,114.85,114.31,24970000
2022-07-11,118.65,118.79,116.23,116.52,115.97,26718000
2022-07-08,117.55,120.43,117.51,120.17,119.60,29082000
2022-07-07,116.01,119.86,115.53,119.31,118.74,32184000
2022-07-06,114.09,116.35,112.25,115.21,114.67,28852000
2022-07-05,107.51,114.05,106.25,113.89,113.35,36398000
2022-07-01,108.34,109.81,107.11,109.08,108.57,31028000
2022-06-30,110.50,111.33,107.31,109.37,108.86,38046000
2022-06-29,112.15,113.66,111.55,112.26,111.73,18628000
2022-06-28,116.35,117.86,112.44,112.57,112.04,28232000
2022-06-27,118.93,119.25,116.00,116.62,116.07,32840000
2022-06-24,113.60,118.64,113.60,118.54,117.98,39122000
2022-06-23,112.95,113.20,111.03,112.68,112.15,24710000
2022-06-22,111.16,113.77,110.72,112.03,111.51,23922000
2022-06-21,109.70,112.67,109.29,112.01,111.49,39010000
2022-06-17,106.54,109.25,105.63,107.87,107.36,43516000
2022-06-16,108.15,109.29,105.79,106.64,106.13,35314000
2022-06-15,108.90,112.06,108.12,110.39,109.87,33192000
2022-06-14,106.89,108.46,106.35,107.19,106.69,25480000
2022-06-13,107.45,109.22,106.59,106.88,106.37,36756000
2022-06-10,112.78,113.50,110.86,111.43,110.90,31324000
2022-06-09,116.34,118.35,114.87,114.92,114.38,23142000
2022-06-08,116.88,118.65,116.70,117.24,116.69,22544000
2022-06-07,115.65,117.75,115.13,117.23,116.68,26414000
2022-06-06,116.74,119.40,116.53,117.01,116.46,23786000
2022-06-03,115.99,116.36,113.67,114.56,114.02,25052000
2022-06-02,114.19,117.90,113.31,117.75,117.19,27472000
2022-06-01,114.93,117.40,113.55,114.14,113.60,28630000
2022-05-31,113.08,116.43,112.57,114.04,113.50,51302000
2022-05-27,109.79,112.87,109.55,112.80,112.27,29924000
2022-05-26,106.05,108.96,105.49,108.30,107.79,30288000
2022-05-25,105.14,106.54,104.21,105.84,105.34,37900000
2022-05-24,106.38,106.39,102.21,105.93,105.43,60386000
2022-05-23,110.10,112.01,109.15,111.67,111.14,31558000
2022-05-20,112.09,112.55,106.37,109.31,108.80,37586000
2022-05-19,111.84,113.59,110.47,110.75,110.22,29192000
2022-05-18,115.24,115.70,112.14,112.40,111.87,27982000
2022-05-17,117.23,117.23,115.34,116.70,116.15,21576000
2022-05-16,115.38,116.61,114.33,114.79,114.25,23282000
2022-05-13,114.85,118.08,114.00,116.52,115.97,29738000
2022-05-12,111.94,114.86,110.11,113.16,112.63,41464000
2022-05-11,113.71,116.67,113.65,113.96,113.42,36502000
2022-05-10,116.04,116.69,113.38,114.58,114.04,31158000
2022-05-09,113.30,115.56,112.55,113.08,112.55,34520000
2022-05-06,115.52,117.50,114.14,115.66,115.11,35310000
2022-05-05,120.22,121.23,115.18,116.75,116.20,43090000
2022-05-04,118.00,123.14,115.74,122.57,122.00,33232000
2022-05-03,116.76,119.30,116.63,118.13,117.57,21216000
2022-05-02,113.91,117.34,113.40,117.16,116.60,30280000
2022-04-29,117.58,118.96,114.69,114.97,114.42,33694000
2022-04-28,117.11,120.44,115.14,119.41,118.85,36790000
2022-04-27,114.37,117.50,113.12,115.02,114.48,62238000
2022-04-26,122.75,122.75,119.16,119.51,118.94,49394000
2022-04-25,119.43,123.28,118.77,123.25,122.67,34522000
2022-04-22,125.00,125.45,119.14,119.61,119.05,46410000
2022-04-21,129.35,130.31,124.65,124.94,124.35,30158000
2022-04-20,131.28,131.92,127.89,128.25,127.64,22610000
2022-04-19,128.08,130.90,127.45,130.53,129.92,22720000
2022-04-18,127.41,128.71,126.58,127.96,127.36,14918000
2022-04-14,130.65,130.71,127.11,127.25,126.65,23484000
2022-04-13,128.63,130.66,128.44,130.29,129.67,19542000
2022-04-12,132.42,132.42,127.58,128.37,127.77,23004000
2022-04-11,132.90,132.94,129.62,129.80,129.18,24188000
2022-04-08,136.25,136.25,133.75,134.01,133.38,16434000
2022-04-07,136.62,137.70,134.86,136.46,135.82,19448000
2022-04-06,139.16,139.85,136.42,137.18,136.53,23574000
2022-04-05,143.40,143.59,140.94,141.06,140.40,19256000
2022-04-04,140.82,144.04,140.82,143.64,142.97,19076000
2022-04-01,140.01,140.95,138.80,140.70,140.04,23480000
2022-03-31,142.45,142.64,139.62,139.65,138.99,29516000
2022-03-30,142.87,143.48,142.17,142.64,141.97,21046000
2022-03-29,143.16,144.16,142.48,143.25,142.57,28678000
2022-03-28,140.68,141.98,139.83,141.95,141.28,23774000
2022-03-25,141.75,141.96,139.70,141.52,140.85,19270000
2022-03-24,139.27,141.40,138.04,141.31,140.65,20544000
2022-03-23,139.14,140.02,138.17,138.50,137.85,25302000
2022-03-22,136.50,141.50,136.50,140.28,139.62,29776000
2022-03-21,136.85,137.58,134.61,136.48,135.84,26632000
2022-03-18,133.88,136.91,132.93,136.80,136.16,45900000
2022-03-17,133.32,134.74,132.72,134.60,133.97,23994000
2022-03-16,131.00,133.77,129.20,133.69,133.06,32058000
2022-03-15,127.74,130.52,126.57,129.66,129.05,30292000
2022-03-14,130.57,131.03,126.41,126.74,126.14,30254000
2022-03-11,134.00,134.20,130.30,130.48,129.86,26600000
2022-03-10,131.46,133.54,131.40,132.68,132.06,24266000
2022-03-09,131.40,134.20,130.09,133.87,133.23,32258000
2022-03-08,126.25,131.25,125.86,127.28,126.68,35250000
2022-03-07,131.90,131.90,126.41,126.46,125.87,39178000
2022-03-04,133.38,134.20,130.41,132.12,131.50,24446000
2022-03-03,135.98,136.71,133.43,134.31,133.67,19780000
2022-03-02,134.61,135.62,133.43,134.75,134.12,23966000
2022-03-01,134.48,136.11,133.38,134.17,133.54,24640000
2022-02-28,133.28,135.64,132.83,134.89,134.26,29676000
2022-02-25,133.53,135.39,131.76,134.52,133.89,26236000
2022-02-24,125.00,133.04,124.76,132.67,132.05,43166000
2022-02-23,131.08,131.75,127.50,127.58,126.98,26432000
2022-02-22,129.99,131.90,127.74,129.40,128.79,38906000
2022-02-18,133.04,133.82,130.31,130.47,129.85,31858000
2022-02-17,136.15,136.84,132.20,132.31,131.68,30968000
2022-02-16,136.43,137.95,134.82,137.49,136.84,25610000
2022-02-15,137.47,137.90,135.54,136.43,135.78,26578000
2022-02-14,133.37,136.17,133.30,135.30,134.66,26792000
2022-02-11,138.75,139.28,133.29,134.13,133.50,38808000
2022-02-10,139.50,141.43,138.05,138.60,137.95,33018000
2022-02-09,140.85,142.18,140.38,141.45,140.79,28628000
2022-02-08,138.99,139.84,136.87,139.21,138.56,34256000
2022-02-07,143.71,143.85,138.70,138.94,138.28,44610000
2022-02-04,143.02,144.54,139.82,143.02,142.34,49224000
2022-02-03,145.29,149.12,142.21,142.65,141.98,56930000
2022-02-02,151.86,152.10,145.56,148.04,147.34,89750000
2022-02-01,137.84,138.20,134.57,137.88,137.23,51204000
2022-01-31,134.20,135.84,132.27,135.70,135.06,34056000
2022-01-28,130.00,133.37,128.69,133.29,132.66,30518000
2022-01-27,131.36,132.61,128.95,129.12,128.51,30248000
2022-01-26,130.59,132.81,127.15,129.24,128.63,39630000
2022-01-25,128.44,129.34,126.38,126.74,126.14,36008000
2022-01-24,126.03,130.78,124.64,130.37,129.76,55148000
2022-01-21,133.01,134.76,130.00,130.09,129.48,41920000
2022-01-20,136.51,137.91,133.14,133.51,132.88,21930000
2022-01-19,136.94,138.40,135.50,135.65,135.01,20796000
2022-01-18,136.60,137.39,135.62,136.29,135.65,27382000
2022-01-14,137.50,141.20,137.50,139.79,139.13,23826000
2022-01-13,141.84,143.19,138.91,139.13,138.48,26566000
2022-01-12,141.55,142.81,141.11,141.65,140.98,23642000
2022-01-11,138.18,140.33,136.81,140.02,139.36,23502000
2022-01-10,135.10,138.64,133.14,138.57,137.92,34096000
2022-01-07,137.90,138.25,135.79,137.00,136.36,19408000
2022-01-06,137.50,139.69,136.76,137.55,136.90,29050000
2022-01-05,144.18,144.30,137.52,137.65,137.00,49642000
2022-01-04,145.55,146.61,143.82,144.42,143.74,22928000
2022-01-03,144.48,145.55,143.50,145.07,144.39,25214000
2021-12-31,145.54,146.37,144.68,144.68,144.00,17298000
2021-12-30,146.45,147.06,145.76,146.00,145.31,12978000
2021-12-29,146.43,147.18,145.50,146.50,145.81,17022000
2021-12-28,148.37,148.37,145.94,146.45,145.76,18624000
2021-12-27,147.46,148.43,147.25,148.06,147.37,13256000
2021-12-23,147.09,148.57,146.95,147.14,146.45,13818000
2021-12-22,144.10,147.30,143.96,146.95,146.26,18438000
2021-12-21,143.15,144.69,141.74,144.22,143.54,19548000
2021-12-20,140.68,142.61,140.25,142.40,141.73,20264000
2021-12-17,142.71,144.46,141.79,142.80,142.13,43404000
2021-12-16,148.08,148.55,144.09,144.84,144.16,27400000
2021-12-15,144.37,147.52,142.71,147.37,146.67,27280000
2021-12-14,144.77,145.44,142.24,144.97,144.29,24778000
2021-12-13,148.44,148.56,146.36,146.70,146.01,24104000
2021-12-10,149.10,149.40,147.36,148.68,147.97,21634000
2021-12-09,148.18,149.60,147.53,148.11,147.41,18580000
2021-12-08,148.33,149.16,147.20,148.72,148.02,18964000
2021-12-07,145.95,148.30,145.70,148.04,147.34,23258000
2021-12-06,143.57,144.35,140.65,143.80,143.12,22198000
2021-12-03,144.50,145.21,141.15,142.52,141.85,26688000
2021-12-02,141.82,144.68,140.98,143.78,143.10,21250000
2021-12-01,144.21,146.50,141.50,141.62,140.95,28476000
2021-11-30,145.45,146.63,142.07,142.45,141.78,41590000
2021-11-29,144.30,146.86,144.30,146.11,145.43,26276000
2021-11-26,145.02,145.30,142.49,142.81,142.13,16992000
2021-11-24,146.35,147.00,145.20,146.72,146.03,16464000
2021-11-23,147.11,147.69,144.89,146.76,146.07,18126000
2021-11-22,150.14,150.74,147.01,147.08,146.39,24608000
2021-11-19,151.00,151.85,149.89,149.95,149.25,19766000
2021-11-18,149.15,151.61,149.00,150.71,150.00,26658000
2021-11-17,149.23,149.63,148.56,149.06,148.36,15290000
2021-11-16,149.17,149.83,148.35,149.08,148.37,17254000
2021-11-15,150.00,150.48,148.65,149.39,148.68,16248000
2021-11-12,147.83,149.86,146.45,149.65,148.94,17048000
2021-11-11,147.11,148.50,146.69,146.75,146.06,12464000
2021-11-10,148.01,148.70,145.32,146.63,145.93,22708000
2021-11-09,149.75,150.38,147.51,149.25,148.54,16876000
2021-11-08,150.00,151.03,149.12,149.35,148.65,18388000
2021-11-05,149.35,150.57,148.65,149.24,148.54,20408000
2021-11-04,147.20,149.95,146.63,148.68,147.98,24700000
2021-11-03,146.27,146.91,145.05,146.79,146.10,17886000
2021-11-02,144.81,146.92,144.64,145.86,145.18,21150000
2021-11-01,148.16,148.40,143.58,143.77,143.10,32272000
2021-10-29,145.52,148.61,145.17,148.27,147.57,28954000
2021-10-28,147.30,147.42,144.76,146.13,145.44,32418000
2021-10-27,139.90,149.12,139.90,146.43,145.74,51850000
2021-10-26,140.61,140.84,139.01,139.67,139.01,28258000
2021-10-25,138.81,139.21,136.75,138.77,138.12,21082000
2021-10-22,140.35,141.56,137.17,138.63,137.97,30182000
2021-10-21,142.19,142.85,141.64,142.78,142.11,14850000
2021-10-20,144.22,144.25,141.91,142.41,141.74,17940000
2021-10-19,143.29,144.11,143.10,143.82,143.14,15316000
2021-10-18,141.21,143.00,141.21,142.96,142.29,16564000
2021-10-15,142.20,142.20,141.06,141.68,141.01,21250000
2021-10-14,139.95,141.65,139.34,141.41,140.75,21426000
2021-10-13,137.75,138.55,136.98,137.90,137.25,16380000
2021-10-12,139.64,139.70,136.25,136.71,136.07,22536000
2021-10-11,139.80,140.76,138.81,138.85,138.19,16584000
2021-10-08,139.91,140.32,139.43,140.06,139.40,18924000
2021-10-07,138.86,140.15,138.56,139.19,138.53,18250000
2021-10-06,134.63,137.85,134.49,137.35,136.71,19764000
2021-10-05,134.00,137.36,134.00,136.18,135.54,24126000
2021-10-04,135.70,135.70,131.17,133.76,133.13,31530000
2021-10-01,133.55,137.07,133.38,136.46,135.82,28388000
2021-09-30,134.32,135.59,133.00,133.27,132.64,35294000
2021-09-29,137.11,137.40,134.25,134.52,133.89,26338000
2021-09-28,139.09,139.61,135.70,136.18,135.54,42190000
2021-09-27,141.59,142.50,140.50,141.50,140.83,18844000
